ProductId,title,group,total_review_count,average_rating
5581,VH1 Storytellers - Billy Idol,Video,16,5
5647,Akira,Music,5,4
5654,Godspell,DVD,113,4.5
5662,O Perfect Love and Other Wedding Songs,Music,1,3
5682,Heaven Can Wait,Video,24,4.5
5718,Don't Bore Us Get to the Chorus : Roxette's Greatest Hits,Music,36,5
5721,In Rock: 25th Anniversary (UK),Music,22,4.5
5724,"Rarities, B-Sides & Other Stuff",Music,80,4.5
5759,The Best Of Bobby Womack,Music,4,5
5761,World Mix,Music,10,4.5
5763,On Parole [EMI],Music,8,4.5
5764,The Shipping News,Video,98,4
5770,The Best of Lene Lovich,Music,4,4.5
5771,Crossroads: The Life and Music of Eric Clapton,Book,5,4.5
5776,Classical Music Top 40 : Learn How To Listen To And Appreciate The 40 Most Popular And Important Pieces I,Book,3,4
5778,Lennon Legend: The Very Best of John Lennon,Music,137,4.5
5780,Frantic,DVD,53,4
5785,My Many Colored Days,Book,46,4.5
5790,Top Tunes Karaoke CDG Shania Twain Artist Vol.4 TT-048,Music,0,0
5828,The Drowning Room,Book,5,2.5
5854,Hell,Music,5,5
5855,Brothers,Music,10,4.5
5866,Tusk,Music,95,4
5876,Immersionplus French Complete: The Final Step to Fluency! (Immersionplus(tm) Audio Series),Book,1,4
5877,Prince,Music,33,4
5879,Hearsay,Music,13,5
5880,The Wildest Guitar,Music,1,4
5885,Red 13,Music,50,4
5891,His 'n' Hers,Music,29,4.5
5897,Good Morning Beautiful,Music,1,4
5899,"Old School Jams, Vol. 3",Music,2,3.5
5900,In My Momma's Kitchen (Amistad),Book,5,4.5
5905,No Need to Argue,Music,91,4.5
5906,Songs of Protest,Music,2,5
5908,Maxinquaye,Music,93,4.5
5911,The Basketball Diaries: Original Motion Picture Soundtrack,Music,7,4
5912,The Glow,Music,3,3.5
5916,Backstreet Boys - All Access,DVD,179,5
5931,Rugrats - Decade In Diapers,DVD,7,4.5
5978,"Merry Cajun Christmas, Vols. 1 & 2",Music,0,0
5984,"Collins Spanish to English and English to Spanish Unabridged Dictionary, Sixth Edition"" Collins Diccionario Espanol Ingles y Ingles Espanol, Sexta Edicion",Book,0,0
5996,Dolores Claiborne,DVD,74,4.5
6017,I Am Sam - Music from and Inspired by the Motion Picture,Music,210,4
6053,A Guitar for Christmas,Music,3,5
6091,The Well's on Fire,Music,31,4
6098,Island of Lost Souls,Video,18,4.5
6105,The Basie Big Band (20 Bit Mastering),Music,4,5
6110,Ella and Oscar (20 Bit Mastering),Music,12,4
6115,Deer in the Snow (Holiday Cards),Book,0,0
6117,"Sing ""A Lover's Concerto"" and ""Attack!""",Music,2,4.5
6120,All Mitch Ryder Hits!,Music,2,5
6122,Surfbeat,Music,2,4
6125,The Turtles Present the Battle of the Bands,Music,10,4
6132,A Human Being Died That Night : A South African Story of Forgiveness,Book,4,5
6133,Song of the Silent Snow,Book,7,4.5
6140,The Kingsmen in Person,Music,3,4.5
6148,Prime Time,Music,1,4
6152,How Long Has This Been Going On?,Music,8,5
6163,Live Shit: Binge & Purge (CD & DVD),Music,60,4.5
6210,Sueños Liquidos,Music,88,4.5
6226,The Life: The New Musical : Vocal Selections,Book,1,4
6246,Wait Until Dark,Video,80,4.5
6269,The Exorcist III,Video,101,4
6272,Sweet Freedom [Castle Bonus Tracks],Music,19,4
6293,Mirandy and Brother Wind,Book,0,0
6295,Born To Reign,Music,57,4
6296,The Osbourne Family Album,Music,27,3.5
6297,Border Girl,Music,133,4
6301,The Necessary Shakespeare,Book,3,3.5
6308,Phat Trax 5,Music,0,0
6327,"Phat Trax: The Best of Old School, Vol. 1",Music,2,4.5
6348,Shine,Music,100,4.5
6352,Talkin' Verve,Music,3,4.5
6361,Master the Basics English (Master the Basics Series),Book,1,3
6370,The Devil Wears Prada : A Novel,Book,631,3
6371,Walking in the Shadow of the Big Man/Jamboree,Music,12,4.5
6392,Archy and Mehitabel,Book,17,5
6394,Slow Love,Music,15,4.5
6404,Shaman's Way,Music,1,5
6409,Besame Mucho,Music,4,4.5
6426,Instrumentation and Orchestration (Paperbound),Book,11,3.5
6429,Head First,Music,10,5
6431,Union Jacks,Music,7,4.5
6439,"Ethiopiques, Vol. 9: Alemayehu Eshete",Music,0,0
6461,...And Don't Forget to Breathe,Music,105,4
6481,Pedro Paramo,Book,45,4
6492,My Clothes/ Mi Ropa,Book,1,5
6494,Rainbows: With 20 Glitter Tattoos (Glitter Tattoos),Book,1,5
6509,Ladyhawke: Original Motion Picture Soundtrack,Music,21,4
6529,Pure 80's: The DVD,DVD,13,3.5
6533,Jimi Hendrix - The Dick Cavett Show,DVD,13,3.5
6535,Numbers (Double Delight Series),Book,0,0
6537,Peekaboo Kisses,Book,7,5
6538,Meet Me In Margaritaville: The Ultimate Collection,Music,51,4.5
6559,Rock: Train Kept a Rollin',Music,2,3.5
6563,Side by Side,Music,9,4
6574,"Ingles para Latinos , Level 1",Book,3,4.5
6577,Oscar Peterson Xmas,Music,12,5
6582,Just You Just Me,Music,3,5
6585,"Dietrich Fischer-Dieskau, Gerald Moore - Johannes Brahms",Music,1,5
6586,More I See You,Music,0,0
6595,Better Off with the Blues,Music,1,5
6598,Santa's Bag: An All-Star Jazz Christmas,Music,2,4.5
6611,White Men Can't Jump,DVD,22,3.5
6618,"Beg, Scream & Shout!: The Big Ol' Box Of 60's Soul",Music,23,4.5
6626,The Beatles Anthology,Book,208,5
6628,Maximum Overdrive,DVD,91,3.5
6630,Creepshow 2,DVD,68,3.5
6631,"Manhunter (Director's Cut, Limited Edition Set)",DVD,334,3.5
6634,Street Spanish Slang Dictionary & Thesaurus,Book,2,5
6635,Lust in the Dust,DVD,17,4
6646,Theories of the Universe cd (Listen to Genius),Book,2,4.5
6653,Groundhog Day,DVD,256,4.5
6659,Vol. 1-Underground Tapes,Music,11,4
6663,Vox Compact Spanish And English Dictionary,Book,1,5
6692,Eagles: Hell Freezes over (Authentic Guitar-Tab),Book,258,4.5
6697,Fast Sofa,DVD,6,3.5
6713,The Wealth of Nations : Books 1-3 (Penguin Classics),Book,5,4
6719,Peaches: The Very Best of the Stranglers,Music,3,4
6739,Independence Day (Single Disc Widescreen Edition),DVD,561,3.5
6740,Australia : True Stories of Life Down Under (Travelers' Tales),Book,2,5
6743,Funky Organ Grooves Book with audio CD,Book,0,0
6749,The Adventures of Ichabod and Mr. Toad (Disney Gold Classic Collection),DVD,48,4.5
6760,Pocahontas (Disney Gold Classic Collection),DVD,144,3.5
6761,Pocahontas (Disney),Video,144,3.5
6775,Tutankhamen's Gift,Book,3,5
6782,The Outlaw Josey Wales,DVD,77,4.5
6799,The Devil's Arithmetic,Video,34,4
6801,Cause Celeb,Book,71,3.5
6813,A Bug's Life,Video,417,4.5
6815,A Bug's Life (Disney Gold Classic Collection),DVD,417,4.5
6832,A Glorious Lethal Euphoria,Music,9,4.5
6835,American Standard,Music,32,4.5
6839,Immortal,Music,14,4.5
6853,Kiss of Fire,DVD,14,3
6868,Ray of Light [Japan Bonus Track],Music,9,5
6872,"Mes Plus Grands Succes, Vol. 1",Music,7,4.5
6903,Love & China,Music,0,0
6907,Jerry Vale Sings the Great Italian Hits [Compilation],Music,12,5
6914,Jerry Vale - Greatest Hits,Music,2,5
6925,Blonde,Music,3,5
6929,The Uses of Images,Book,1,3
6930,Soy la Candela,Music,5,5
6931,The Miseducation Of Lauryn Hill,Music,822,4.5
6934,Commodores Live! [Remastered],Music,5,5
6996,Local Hero (1983 Film),Music,20,4.5
7026,Twelve and Twelve,Music,1,5
7052,Vox New College Spanish and English Dictionary,Book,6,4
7054,Electronic and Experimental Music,Book,0,0
7067,First Base,Music,9,4.5
7144,The Eric Clapton Collection For Guitar,Book,1,5
7145,Dream After Dream [Sony Japan],Music,18,4.5
7152,Looking for Richard,Video,43,4.5
7177,October Road  (Limited Edition with Bonus CD),Music,46,4.5
7181,Songs for the Inner Child,Music,33,5
7199,Samsara,Music,16,4.5
7223,La Vallée,DVD,12,4
7230,CPE Bach: Harpsichord Concertos,Music,2,5
7303,Everyone's Way of the Cross,Book,7,4.5
7306,Chicago - The Musical (1998 London Cast),Music,30,4
7319,Born to Fly,Music,98,4.5
7324,Salival [CD/VHS],Music,24,4.5
7329,Addams Family Values,DVD,44,4.5
7330,All My Life,Music,12,4.5
7350,Classic Rock Fake Book - 2nd Edition,Book,2,3.5
7351,"Hofner Violin ""Beatle"" Bass",Book,2,3
7374,Ballads & Blues/Bags & Flutes,Music,0,0
7378,Philly Joe's Beat/Philly Joe & Elvin Jones Together!,Music,1,5
7386,Two Weeks Notice,Music,67,2
7388,Pacifier [Bonus Disc],Music,17,4.5
7409,Five Card Stud,Video,8,3.5
7410,Harley,Book,3,5
7435,Neil Young (Kill Your Idols),Book,8,4
7447,I Fought the Law: The Best of the Bobby Fuller Four [Del-Fi],Music,3,4.5
7459,Hey! Album,Music,91,4.5
7497,Rainbow Fish and the Big Blue Whale (Board Book),Book,6,4
7500,Heart to Yours,Music,91,4
7501,"El arte de la conversaci?n, El arte de la composici?n Text/Atajo Package",Book,0,0
7524,Jerry Seinfeld Live on Broadway: I'm Telling You for the Last Time,DVD,58,4.5
7526,Jerry Seinfeld Live on Broadway: I'm Telling You for the Last Time,Video,58,4.5
7536,Monster Jams,Music,1,5
7555,Reggae,Music,4,4.5
7562,Garden of Love Light,Music,3,4.5
7606,The Prince of Tides,Book,194,4.5
7609,"Workbook in Everyday Spanish, Book II, Intermediate/Advanced (3rd Edition)",Book,1,5
7629,More Than You Think You Are,Music,382,4.5
7640,A Simple Plan,DVD,133,4
7653,Bluegrass From Heaven: The Essential Gospel Collection,Music,6,3.5
7661,The Best of Stealers Wheel [UK],Music,6,4
7664,Traumland,Music,6,5
7667,Quo/Blue for You,Music,7,4.5
7671,In the Army Now,Music,3,4.5
7676,Snake Bite Love,Music,9,5
7677,Brenda Russell - Greatest Hits,Music,11,4.5
7684,Ricky Martin [1991],Music,7,4.5
7688,Performance: Rockin' the Fillmore,Music,35,5
7690,Foursider,Music,12,4.5
7693,Cryptozoology A To Z : The Encyclopedia Of Loch Monsters Sasquatch Chupacabras And Other Authentic M,Book,46,4.5
7695,Nothing Like the Sun,Music,65,4.5
7702,Badmotorfinger,Music,110,4.5
7705,"In Memoriam - New York City, 9/11/01",DVD,42,5
7706,Finally,Music,15,5
7707,Tuvalu,DVD,14,4.5
7720,20th Century Masters - The Millennium Collection: The Best of Atlantic Starr,Music,2,3.5
7741,Deep Healing: The Essence of Mind/Body Medicine,Book,1,5
7760,Neither Here nor There: Travels in Europe,Book,118,4
7769,If These Walls Could Talk,Video,34,4
7785,Shine,Music,100,4.5
7786,E.T. - The Extra-Terrestrial (Ultimate Gift Boxed Set),DVD,323,4.5
7793,E.T. - The Extra-Terrestrial (Dubbed in Spanish),Video,323,4.5
7798,Calle Salud,Music,13,5
7805,Let It Ride,Video,65,5
7819,Engelbert Humperdinck - Live at the London Palladium,Video,13,4.5
7820,Scooby Doo And The Alien Invaders: Songs From The Animated Feature And More!,Music,5,4.5
7824,"Oh, Inverted World",Music,232,4.5
7829,2002 Warped Tour Compilation,Music,15,4.5
7830,Bringing Home the Last Great Strike,Music,11,4.5
7831,Interpol,Music,8,5
7833,People Get Ready,Music,16,4
7850,In the Shadow of Clinch Mountain,Music,4,5
7854,Algebra Made Simple,Book,0,0
7855,Doppelganger,Music,3,5
7859,Costa Rica: The Ecotravellers' Wildlife Guide (Ecotravellers Wildlife Guide:  Costa Rica),Book,11,4
7868,The New Media Reader,Book,2,5
7870,The Usborne First Book of the Piano (Usborne First Music (Paperback)),Book,1,5
7889,Don't Wake the Baby! : An Interactive Book with Sounds,Book,8,5
7940,Sarah McLachlan: Video Collection 1989-1998,DVD,27,4
7947,Vertical Horizon - Tour Book 1999-01,DVD,2,4
7948,Lara Croft - Lethal and Loaded,DVD,6,4
7953,The Golden Bowl,DVD,31,3
7958,Lara Croft - Lethal and Loaded,Video,6,4
7979,1928-1932,Music,1,5
7980,Patches/The Dynamic Clarence Carter,Music,1,5
8028,"History Of A Free Nation, Student Edition",Book,0,0
8056,Handcream for a Generation,Music,16,4
8063,Nuevo Milenio-El Mismo Sabor,Music,0,0
8091,The House of the Spirits,Video,27,3
8114,Searching for Bobby Fischer,Video,72,5
8117,The Exciting Voice of Sergio Franchi/ Live at the Cocoanut Grove,Music,2,5
8144,"So, You Wanna Be a Comic Book Artist?",Book,5,5
8156,Andres Segovia - 20 Studies for Guitar,Book,0,0
8176,Are You In?,Music,2,5
8187,Beethoven: String Quartets,Music,4,5
8200,A&E Literary Classics - The Romance Collection Megaset (Pride and Prejudice / Emma / Victoria & Albert / Tom Jones / Jane Eyre / Lorna Doone / Ivanhoe / The Scarlet Pimpernel),DVD,4,5
8201,Eminem - All Access Europe,DVD,14,4
8222,Now I'm Big,Book,2,5
8251,Brahms: Ein deutsches Requiem,Music,2,4.5
8253,Shot in the Heart,DVD,5,4
8267,Supralingua,Music,11,4
8277,Kingdom of XII,Music,9,3
8298,Silent Scream,Music,13,5
8300,The Killers,Video,16,5
8302,Burning,Music,3,4
8323,Happy Jazz Band,Music,0,0
8327,Petula Clark - A Sign of the Times,DVD,11,4
8331,Rimsky-Korsakov: Scheherazade for orchestra Op35; Russian Easter Festival Overture Op36,Music,2,5
8336,George Jones: Golden Hits,DVD,5,5
8338,The Temptations - Live in Concert,DVD,47,3.5
8339,Rat Pack's Las Vegas,DVD,2,2
8353,The Relatives Came,Book,23,5
8357,The Aesthetics of Comics,Book,3,4.5
8360,Guide to the Maximus Poems of Charles Olson,Book,0,0
8364,Fuera Panales/Potty Time (Usborne Primeras Palabras),Book,0,0
8411,Stand by Your Van,Music,48,4.5
8423,Clap Your Hands,Book,0,0
8443,Jamberry (I Can Read Series),Book,65,5
8448,Brazilian Hits & Funky Classics,Music,2,4
8468,Greatest Songs,Music,0,0
8470,The Ambient Century : From Mahler to Trance: The Evolution of Sound in the Electronic Age,Book,20,3.5
8484,The Adventures Of Baron Munchausen: The Illustrated Novel (Applause Screenplay Series),Book,1,4
8488,Streetwise Mexico City,Book,3,4
8492,How to Be Twice As Smart: Boosting Your Brainpower and Unleashing the Miracles of Your Mind,Book,12,4
8496,The Legendary Roy Orbison,Music,5,3
8532,Caravanserai,Music,54,5
8537,"Chansons, Accordions, Croissants: 25 Original French Accordion Songs",Music,0,0
8540,Alone with the Blues,Music,4,4.5
8564,No Mirrors in My Nana's House,Book,6,4.5
8582,Carmen - A Hip Hopera,Video,16,4
8585,Boys And Girls (2000 Film),Music,19,4
8588,The Very Best of Bobby Sherman [Varese],Music,4,5
8595,Queens of the Stone Age - Rated R,Music,94,4
8596,Country Grammar [Clean],Music,43,4.5
8598,Country Grammar,Music,285,4
8600,Vertigo,Music,7,4.5
8605,Thirds,Music,0,0
8606,Yer' Album,Music,13,5
8607,Rides Again,Music,21,4.5
8630,Osmondmania! Osmond Family Greatest Hits,Music,10,4
8642,Our Little Corner of the World: Music From Gilmore Girls,Music,40,4.5
8648,Shoes from Grandpa,Book,2,4.5
8654,Rock 'n' Roll High School,Video,60,4.5
8703,Lost and Gone Forever,Music,170,5
8705,Showbiz,Music,140,4.5
8707,"15,000 Spanish Verbs Fully Conjugated in All the Tenses Using Pattern Verbs, Second Edition",Book,4,4
8719,Ultraviolet,DVD,41,5
8729,365 TV-Free Activities You Can Do with Your Child,Book,8,5
8768,Walk on Water,Music,55,4.5
8770,Brother to Brother,Music,12,5
8775,Adaptation (Score),Music,21,4
8780,OX4: The Best of Ride [Bonus CD],Music,2,5
8805,Appalachian Stomp: More Bluegrass Classics,Music,2,5
8821,Elemental,Music,19,4
8822,Rock and Roll Doctor: A Tribute to Lowell George,Music,9,4.5
8826,Heaven Forbid,Music,61,4.5
8828,Across from Midnight,Music,3,4.5
8835,Dogma: Music from the Motion Picture,Music,27,4.5
8860,Seasick,Music,9,5
8866,Sings Willie Nelson,Music,7,3.5
8879,Dawn,Book,1,5
8895,Greatest Hits,Music,11,4.5
8896,Golden Heart,Music,63,4.5
8918,The Holy Ground,Music,6,5
8931,Insomniac,Music,178,4.5
8934,Gone,Music,11,4.5
8937,Live at the BBC,Music,13,4
8938,Adrenaline,Music,188,4.5
8939,Gene Chandler - 20 Greatest Hits,Music,3,4.5
8944,Don't Stop,Music,4,4
8950,Love Is the Only Goal: The Best of Wendy Waldman,Music,15,5
8951,Harbinger,Music,25,4.5
8952,The Night Thoreau Spent in Jail,Book,20,5
8954,It's Alive,Music,50,5
8956,Best of Larry Graham & Graham Central Station 1,Music,6,4.5
8973,Windsong,Music,18,4.5
8974,I Believe,Music,5,4.5
9035,Five Guys Named Moe,Music,2,4.5
9036,Smokin',Music,8,4.5
9039,The Best of John Lee Hooker 1965 - 1974,Music,7,4.5
9046,Mack & Mabel (1974 Original Broadway Cast),Music,13,4.5
9078,Super Speedway,Video,66,4.5
9079,The Gift,Music,17,5
9084,Holiday Harmony,Music,17,4.5
9091,Muddy Water Blues: A Tribute to Muddy Waters,Music,5,4
9094,The Essentials,Music,2,2.5
9095,25 Movie Greats,Music,1,5
9099,Heavy Horses [Bonus Tracks],Music,53,4
9101,A Passion Play [Bonus Tracks],Music,73,4.5
9120,"Fist of Fear, Touch of Death",DVD,25,2
9123,Open Land,Music,8,4
9143,Bach - St. Matthew Passion (DVD Audio),Music,9,4
9146,"Da Game Is To Be Sold, Not To Be Told",Music,150,3.5
9150,Music of Veracruz: The Sones Jarochos of Los Pregoneros del Puerto,Music,2,5
9153,Angels with Dirty Faces,Music,51,4
9176,Spanish : 2nd Rev. Ed. (Quick & Simple),Book,7,4.5
9182,Three Days of the Condor,DVD,49,4.5
9194,Little White Duck,Book,5,5
9215,The Other Side of Life,Music,21,3.5
9243,La Chiesa (The Church),Music,0,0
9245,Que Sera Sera,Music,3,4.5
9262,Second to Die,DVD,2,2.5
9276,The Adventures of Sherlock Holmes (Boxed Set Collection),DVD,70,4.5
9313,They're Playing Our Song (1979 Original Broadway Cast),Music,14,5
9317,Golden Hits (12 Cuts),Music,7,5
9325,Bruce Lee - The Master Collection Set,DVD,52,4
9347,Qareeb,Music,4,5
9348,Life on Earth (3rd Edition),Book,4,4
9365,C.W. McCall - Greatest Hits,Music,26,4.5
9367,Odessa,Music,32,4.5
9376,Orenda: Native American Songs Of Life,Music,10,5
9377,Live at Wembley,Music,25,4.5
9379,Little Red Songbook,Music,3,4.5
9380,Kind of Magic,Music,66,4.5
9382,Yellow & Black Attack,Music,15,3.5
9385,Hot Space,Music,84,3.5
9386,News of the World,Music,72,4.5
9388,Queen,Music,57,4.5
9390,A Night at the Opera [Bonus Tracks],Music,146,5
9393,Jazz,Music,64,4
9400,Global Hits 2003,Music,3,4
9411,Star Trek: Nemesis (Score),Music,3,3.5
9423,The Mystery of Life [Bonus Track],Music,2,3.5
9426,A Scandal in Bohemia,Music,4,5
9427,"Michael Jackson: HIStory On Film, Volume II",DVD,58,4.5
9433,Innuendo,Music,95,5
9438,Let's Go 2003: Mexico,Book,6,3
9440,A Day At The Races [+2 Remixed],Music,76,4.5
9446,Zephyr [BGO],Music,15,4.5
9457,Spheres,Music,8,5
9459,Wax Poetic,Music,5,4
9461,Haste to the Wedding,Music,2,4.5
9464,The Rough Dancer and the Cyclical Night (Tango Apasionado),Music,13,5
9486,Max Notes - The Scarlet Letter (MAXnotes),Book,1,4
9512,Bambay Gueej,Music,5,5
9516,The Great Ray Charles,Music,3,5
9518,Ray Charles Live [Atlantic],Music,10,4.5
9520,Ready or Not,Music,12,4.5
9532,Platoon (1986 Film) - And Songs From The Era,Music,17,4.5
9544,Police Academy,Music,5,3.5
9554,Ballyhoo,Music,7,4.5
9579,The Skulls,Video,96,3.5
9582,"Santa Biblia (Nueva Versión Internacional, edición rústica)",Book,3,4.5
9583,"""More More More,"" Said the Baby (Caldecott Collection)",Book,43,4
9589,The Brandon Teena Story,Video,27,4
9599,Time and a Word [Bonus Tracks],Music,16,4
9601,Falco - Greatest Hits,Music,18,4
9614,Young Americans [ECD],Music,50,4
9615,Station to Station,Music,84,5
9616,Heroes,Music,45,4.5
9617,Aladdin Sane,Music,58,4.5
9618,Low,Music,74,4.5
9619,The Rise And Fall Of Ziggy Stardust (EMI) [ENHANCED CD],Music,139,4.5
9621,Diamond Dogs [ECD],Music,65,4.5
9622,Pin Ups [ECD],Music,22,4
9626,Let's Dance [ECD],Music,43,4
9628,Lodger,Music,34,4
9630,Irish Tour,Music,20,4.5
9632,Space Oddity,Music,33,4.5
9635,Hunky Dory,Music,66,4.5
9640,Gentlemen Prefer Blondes,Video,67,4.5
9660,"Soul Food: Soundtrack - Music From The ""Soul Food"" Motion Picture",Music,11,4
9676,Freedom Is a State of Mind,Music,0,0
9677,Charlie Daniels Band - Live: Greatest Hits,Music,5,4.5
9678,Anakonda,Music,4,4.5
9687,Welcome to Our Hillbrow,Book,2,4.5
9692,Pajama Game [Collectables CD],Music,4,4.5
9708,"Van Halen: Video Hits, Vol. 1",DVD,29,3.5
9719,The Female Elvis: Complete Recordings 1955-60,Music,9,4.5
9724,The Best of Richard & Linda Thompson: The Island Records Years,Music,26,5
9725,Bruno Walter Edition: Bruckner Symphony no. 9,Music,14,4.5
9728,Dick,Video,111,4
9731,"Bruno Walter The Edition ~ Mozart - Symphonies Nos. 39, 40 & 41 ""Jupiter""",Music,7,5
9733,Brahms: Symphony No. 4; Tragic Overture; Schicksalslied,Music,6,4.5
9746,A New Brain: Vocal Selections,Book,1,5
9749,Congreso De La Salsa,Music,6,4.5
9761,Erin Brockovich,Video,275,4
9768,Blue Seed - Perfect Collection,DVD,27,5
9782,"Beethoven: Piano Trios Op. 70 No. 1 ""Ghost"" & No. 2 ""Archduke""; Variations Op. 121a",Music,1,5
9785,Beethoven: Ten Sonatas for Violin & Piano,Music,2,5
9786,One Hungry Monster : A Counting Book in Rhyme Board Book,Book,12,5
9804,Brigham Young,DVD,5,3.5
9807,Dirty Rotten LP/Violent Pacific,Music,8,5
9824,Got My Mind on Music,Music,3,5
9840,Night Lights,Music,7,5
9852,Enemy of the State,DVD,187,4
9853,The Collection: Their Greatest Hits & Finest Performances,Music,0,0
9854,Inside Classic Rock Tracks: Songwriting and Recording Secrets of 100+ Great Songs,Book,2,5
